Entity,Code,Year,Energy consumption per capita (kWh)
Sao Tome and Principe,STP,1989,1330.310884396552
Sao Tome and Principe,STP,1990,2344.9390152100846
Sao Tome and Principe,STP,1991,2411.3723028688523
Sao Tome and Principe,STP,1992,2358.85437784
Sao Tome and Principe,STP,1993,2316.436385433071
Sao Tome and Principe,STP,1994,2763.977505736434
Sao Tome and Principe,STP,1995,2701.159835151515
Sao Tome and Principe,STP,1996,2667.115624402985
Sao Tome and Principe,STP,1997,2621.7139576470586
Sao Tome and Principe,STP,1998,2563.0141749275363
Sao Tome and Principe,STP,1999,2567.2684205
Sao Tome and Principe,STP,2000,2049.049814014085
Sao Tome and Principe,STP,2001,1879.0222850344828
Sao Tome and Principe,STP,2002,2097.875176530612
Sao Tome and Principe,STP,2003,2290.8257628000006
Sao Tome and Principe,STP,2004,2526.838772077922
Sao Tome and Principe,STP,2005,2621.2866629936307
Sao Tome and Principe,STP,2006,2701.2174695679014
Sao Tome and Principe,STP,2007,2743.101332590362
Sao Tome and Principe,STP,2008,2874.360008947369
Sao Tome and Principe,STP,2009,2970.5333444886364
Sao Tome and Principe,STP,2010,3129.7384453333334
Sao Tome and Principe,STP,2011,3151.892191351352
Sao Tome and Principe,STP,2012,3278.992635957447
Sao Tome and Principe,STP,2013,3210.680289375
Sao Tome and Principe,STP,2014,3145.156201836735
Sao Tome and Principe,STP,2015,3217.68314557789
Sao Tome and Principe,STP,2016,3072.546715320197
Saudi Arabia,SAU,1965,48542.47265815112
Saudi Arabia,SAU,1966,47521.791645407786
Saudi Arabia,SAU,1967,46538.03327360078
Saudi Arabia,SAU,1968,45567.60280520378
Saudi Arabia,SAU,1969,44582.67301730037
Saudi Arabia,SAU,1970,45040.38087463366
Saudi Arabia,SAU,1971,43152.28797752041
Saudi Arabia,SAU,1972,44137.22711676459
Saudi Arabia,SAU,1973,44845.1421533993
Saudi Arabia,SAU,1974,45266.3395046404
Saudi Arabia,SAU,1975,34136.8183938857
Saudi Arabia,SAU,1976,37523.32939067589
Saudi Arabia,SAU,1977,42125.09552997149
Saudi Arabia,SAU,1978,44562.97424176988
Saudi Arabia,SAU,1979,51088.16591609718
Saudi Arabia,SAU,1980,43333.161450803025
Saudi Arabia,SAU,1981,48609.596388077
Saudi Arabia,SAU,1982,50248.302324371834
Saudi Arabia,SAU,1983,51107.38553353166
Saudi Arabia,SAU,1984,57599.13293990419
Saudi Arabia,SAU,1985,55625.19161498926
Saudi Arabia,SAU,1986,56885.03080755488
Saudi Arabia,SAU,1987,57576.57668484966
Saudi Arabia,SAU,1988,57749.686323578506
Saudi Arabia,SAU,1989,54676.270796742894
Saudi Arabia,SAU,1990,57185.55414641913
Saudi Arabia,SAU,1991,57978.03211673678
Saudi Arabia,SAU,1992,56805.50831089939
Saudi Arabia,SAU,1993,56458.010037170745
Saudi Arabia,SAU,1994,63664.289413998784
Saudi Arabia,SAU,1995,60625.933085598386
Saudi Arabia,SAU,1996,61394.28444573281
Saudi Arabia,SAU,1997,61333.60475694492
Saudi Arabia,SAU,1998,63315.87669859253
Saudi Arabia,SAU,1999,63157.0683242993
Saudi Arabia,SAU,2000,64600.546260341456
Saudi Arabia,SAU,2001,67082.89283473283
Saudi Arabia,SAU,2002,67938.95420844111
Saudi Arabia,SAU,2003,69876.53227825729
Saudi Arabia,SAU,2004,73595.03879884547
Saudi Arabia,SAU,2005,76188.74895947876
Saudi Arabia,SAU,2006,76898.45330353035
Saudi Arabia,SAU,2007,78054.69759911369
Saudi Arabia,SAU,2008,82802.39137136599
Saudi Arabia,SAU,2009,84842.67516744754
Saudi Arabia,SAU,2010,90324.52798895286
Saudi Arabia,SAU,2011,90446.44372519293
Saudi Arabia,SAU,2012,92969.02067748751
Saudi Arabia,SAU,2013,90566.16793367264
Saudi Arabia,SAU,2014,94361.3210101588
Saudi Arabia,SAU,2015,94882.54423801185
Saudi Arabia,SAU,2016,93983.67839524458
Saudi Arabia,SAU,2017,92361.45807018277
Saudi Arabia,SAU,2018,89905.3087642993
Saudi Arabia,SAU,2019,89451.93792273308
Senegal,SEN,1980,1943.9810804764466
Senegal,SEN,1981,1839.706462334495
Senegal,SEN,1982,1836.4207059729274
Senegal,SEN,1983,1685.8101693924468
Senegal,SEN,1984,1962.705257925761
Senegal,SEN,1985,1858.5334889507033
Senegal,SEN,1986,1758.4343822515368
Senegal,SEN,1987,1726.5979863292612
Senegal,SEN,1988,1435.959907196275
Senegal,SEN,1989,1440.356106051479
Senegal,SEN,1990,1413.2894664323683
Senegal,SEN,1991,1266.0857933690047
Senegal,SEN,1992,1489.2034785944932
Senegal,SEN,1993,1508.0978494919173
Senegal,SEN,1994,1768.999596353859
Senegal,SEN,1995,1864.2877861438437
Senegal,SEN,1996,1833.135754361046
Senegal,SEN,1997,1634.4214373584496
Senegal,SEN,1998,1698.6954291292254
Senegal,SEN,1999,1827.4035781011603
Senegal,SEN,2000,2032.3776214605025
Senegal,SEN,2001,2161.979805090674
Senegal,SEN,2002,2109.940319670362
Senegal,SEN,2003,2071.7751409287544
Senegal,SEN,2004,2220.2917217983354
Senegal,SEN,2005,2245.9228095356175
Senegal,SEN,2006,2149.764692821121
Senegal,SEN,2007,2207.454650721315
Senegal,SEN,2008,2230.9704949895877
Senegal,SEN,2009,2045.9202482748283
Senegal,SEN,2010,2099.8549086890675
Senegal,SEN,2011,2187.503975466472
Senegal,SEN,2012,2043.178296481122
Senegal,SEN,2013,2071.752349040778
Senegal,SEN,2014,2186.9688774292767
Senegal,SEN,2015,2256.955487805598
Senegal,SEN,2016,2287.2405832739764
Serbia,SRB,1992,19681.97960900938
Serbia,SRB,1993,16194.399824155184
Serbia,SRB,1994,16172.560072601907
Serbia,SRB,1995,13785.315630210442
Serbia,SRB,1996,21826.059113737825
Serbia,SRB,1997,22442.55267562596
Serbia,SRB,1998,23284.89120206505
Serbia,SRB,1999,18752.977703371256
Serbia,SRB,2000,18721.486883431702
Serbia,SRB,2001,20021.705293837003
Serbia,SRB,2002,22588.891385084527
Serbia,SRB,2003,22745.14858620319
Serbia,SRB,2004,23829.85817245483
Serbia,SRB,2005,23080.754174570375
Serbia,SRB,2006,21479.03106155697
Serbia,SRB,2007,21493.66189880233
Serbia,SRB,2008,21430.731035209716
Serbia,SRB,2009,21112.733495400647
Serbia,SRB,2010,21579.742329774217
Serbia,SRB,2011,22028.503529562702
Serbia,SRB,2012,21196.270705771814
Serbia,SRB,2013,21536.7870726651
Serbia,SRB,2014,18708.168413621042
Serbia,SRB,2015,20929.16842085164
Serbia,SRB,2016,21482.461618421054
Seychelles,SYC,1980,13333.226187272729
Seychelles,SYC,1981,13134.222811343287
Seychelles,SYC,1982,8627.381479558824
Seychelles,SYC,1983,17004.69325652174
Seychelles,SYC,1984,17004.69325652174
Seychelles,SYC,1985,16761.76906714286
Seychelles,SYC,1986,17810.579081428572
Seychelles,SYC,1987,18809.57282142857
Seychelles,SYC,1988,27769.90299857143
Seychelles,SYC,1989,28896.941377142855
Seychelles,SYC,1990,25444.69222394366
Seychelles,SYC,1991,28850.45254647888
Seychelles,SYC,1992,27822.116031506852
Seychelles,SYC,1993,28215.74888243244
Seychelles,SYC,1994,27839.53889733334
Seychelles,SYC,1995,28071.808283116883
Seychelles,SYC,1996,27785.64154102564
Seychelles,SYC,1997,29430.035570512824
Seychelles,SYC,1998,29057.503474683548
Seychelles,SYC,1999,28694.3501
Seychelles,SYC,2000,46472.627133333335
Seychelles,SYC,2001,49381.08211707317
Seychelles,SYC,2002,41976.464979761906
Seychelles,SYC,2003,40899.39409767442
Seychelles,SYC,2004,56428.4846229885
Seychelles,SYC,2005,50245.218367415735
Seychelles,SYC,2006,52788.681131111116
Seychelles,SYC,2007,43398.85173111111
Seychelles,SYC,2008,47308.723340000004
Seychelles,SYC,2009,51000.84218461539
Seychelles,SYC,2010,46122.092969230776
Seychelles,SYC,2011,39171.77285543479
Seychelles,SYC,2012,44588.25574946237
Seychelles,SYC,2013,40279.741046559146
Seychelles,SYC,2014,46574.24665031915
Seychelles,SYC,2015,47744.964762421056
Seychelles,SYC,2016,47532.37453958334
Sierra Leone,SLE,1980,952.3733196871312
Sierra Leone,SLE,1981,931.4782930427253
Sierra Leone,SLE,1982,911.480453983051
Sierra Leone,SLE,1983,891.3372395303869
Sierra Leone,SLE,1984,870.1836049352752
Sierra Leone,SLE,1985,925.0911265965835
Sierra Leone,SLE,1986,928.9122091651775
Sierra Leone,SLE,1987,987.3656869737496
Sierra Leone,SLE,1988,1043.517347125331
Sierra Leone,SLE,1989,991.6429129290079
Sierra Leone,SLE,1990,990.9324539583336
Sierra Leone,SLE,1991,1042.7295677397103
Sierra Leone,SLE,1992,753.8797637074516
Sierra Leone,SLE,1993,755.95
Sierra Leone,SLE,1994,720.7540581438516
Sierra Leone,SLE,1995,830.0713352462826
Sierra Leone,SLE,1996,816.1691854393695
Sierra Leone,SLE,1997,853.6779765397924
Sierra Leone,SLE,1998,844.7185699155444
Sierra Leone,SLE,1999,829.3841449574184
Sierra Leone,SLE,2000,377.452603736096
Sierra Leone,SLE,2001,465.1539619331091
Sierra Leone,SLE,2002,448.5820063491744
Sierra Leone,SLE,2003,441.46371113824273
Sierra Leone,SLE,2004,447.0020270574163
Sierra Leone,SLE,2005,364.612861252214
Sierra Leone,SLE,2006,456.844875518957
Sierra Leone,SLE,2007,410.67345561435735
Sierra Leone,SLE,2008,418.5874131415064
Sierra Leone,SLE,2009,419.71143435039056
Sierra Leone,SLE,2010,452.8688610879053
Sierra Leone,SLE,2011,562.3373430961452
Sierra Leone,SLE,2012,612.0066143661552
Sierra Leone,SLE,2013,697.4344055958626
Sierra Leone,SLE,2014,774.9493477597265
Sierra Leone,SLE,2015,624.0698442303402
Sierra Leone,SLE,2016,627.8525289521081
Singapore,SGP,1965,25499.491172266244
Singapore,SGP,1966,28527.237372174048
Singapore,SGP,1967,33566.14122530373
Singapore,SGP,1968,40928.69476373861
Singapore,SGP,1969,39468.58999690515
Singapore,SGP,1970,42087.56879443823
Singapore,SGP,1971,35858.80414888678
Singapore,SGP,1972,44087.284753003725
Singapore,SGP,1973,40788.44435066849
Singapore,SGP,1974,39559.11483085444
Singapore,SGP,1975,38046.91699109823
Singapore,SGP,1976,44557.433951826126
Singapore,SGP,1977,44222.33871357582
Singapore,SGP,1978,45012.27092838873
Singapore,SGP,1979,47338.140366150874
Singapore,SGP,1980,46256.73511204727
Singapore,SGP,1981,52157.62197799432
Singapore,SGP,1982,49600.377360086575
Singapore,SGP,1983,51263.727674172034
Singapore,SGP,1984,52610.68326770273
Singapore,SGP,1985,52436.718983915
Singapore,SGP,1986,59638.28922238016
Singapore,SGP,1987,61484.42115531204
Singapore,SGP,1988,69750.97102678314
Singapore,SGP,1989,77801.33196068439
Singapore,SGP,1990,90630.13335148756
Singapore,SGP,1991,89717.39324721704
Singapore,SGP,1992,93276.92835412188
Singapore,SGP,1993,98642.06444494556
Singapore,SGP,1994,109186.85322242856
Singapore,SGP,1995,110277.83905726718
Singapore,SGP,1996,107854.842254729
Singapore,SGP,1997,109994.52163094138
Singapore,SGP,1998,108367.80108883037
Singapore,SGP,1999,104734.51193756361
Singapore,SGP,2000,109931.31198733879
Singapore,SGP,2001,123346.4040350145
Singapore,SGP,2002,120374.87124837963
Singapore,SGP,2003,113044.13620903174
Singapore,SGP,2004,125084.0965559052
Singapore,SGP,2005,128691.32866533147
Singapore,SGP,2006,137230.23113045483
Singapore,SGP,2007,141648.16341428828
Singapore,SGP,2008,144478.21952813736
Singapore,SGP,2009,149405.00834569038
Singapore,SGP,2010,155434.24169500603
Singapore,SGP,2011,157523.28241627928
Singapore,SGP,2012,155097.3880520667
Singapore,SGP,2013,156039.52374363254
Singapore,SGP,2014,158440.8359756341
Singapore,SGP,2015,166492.09487493956
Singapore,SGP,2016,170887.45276927986
Singapore,SGP,2017,174633.54671832727
Singapore,SGP,2018,173926.90648925843
Singapore,SGP,2019,169886.08262175226
Slovakia,SVK,1965,24284.26258910518
Slovakia,SVK,1966,24943.850999780894
Slovakia,SVK,1967,24912.732150144304
Slovakia,SVK,1968,27336.384574771055
Slovakia,SVK,1969,28380.562293621395
Slovakia,SVK,1970,31148.088735738274
Slovakia,SVK,1971,33141.544214263115
Slovakia,SVK,1972,34551.333425273406
Slovakia,SVK,1973,35622.56284016099
Slovakia,SVK,1974,37090.48539322891
Slovakia,SVK,1975,38442.18863062277
Slovakia,SVK,1976,39473.075391198254
Slovakia,SVK,1977,41055.54294333635
Slovakia,SVK,1978,42636.076837775654
Slovakia,SVK,1979,43421.93397015267
Slovakia,SVK,1980,43701.543310660796
Slovakia,SVK,1981,43018.41749105262
Slovakia,SVK,1982,42246.730464461965
Slovakia,SVK,1983,42088.0954266446
Slovakia,SVK,1984,45073.26423859207
Slovakia,SVK,1985,46202.34767298549
Slovakia,SVK,1986,45551.329332404704
Slovakia,SVK,1987,46345.48050973065
Slovakia,SVK,1988,46371.380378284906
Slovakia,SVK,1989,46819.51217236985
Slovakia,SVK,1990,46765.891495302196
Slovakia,SVK,1991,41672.2574959175
Slovakia,SVK,1992,39920.28573616551
Slovakia,SVK,1993,39025.39975509109
Slovakia,SVK,1994,38282.7839048402
Slovakia,SVK,1995,38733.336723078704
Slovakia,SVK,1996,38955.07552594615
Slovakia,SVK,1997,38199.17790365722
Slovakia,SVK,1998,38568.25611459463
Slovakia,SVK,1999,38849.2328927903
Slovakia,SVK,2000,40087.983079806996
Slovakia,SVK,2001,41222.1213521563
Slovakia,SVK,2002,41549.63390840482
Slovakia,SVK,2003,40306.50472460186
Slovakia,SVK,2004,39247.40925594184
Slovakia,SVK,2005,41370.14762347325
Slovakia,SVK,2006,39898.80586892758
Slovakia,SVK,2007,37422.710990191525
Slovakia,SVK,2008,38726.074486833866
Slovakia,SVK,2009,35245.335341013146
Slovakia,SVK,2010,37506.64269959067
Slovakia,SVK,2011,36029.27483313366
Slovakia,SVK,2012,34561.02087748034
Slovakia,SVK,2013,35369.250343412394
Slovakia,SVK,2014,32904.984624042365
Slovakia,SVK,2015,33171.59964043892
Slovakia,SVK,2016,33273.468980630656
Slovakia,SVK,2017,35150.55038139024
Slovakia,SVK,2018,34563.49714768861
Slovakia,SVK,2019,33458.19614124281
Slovenia,SVN,1990,34142.02396253938
Slovenia,SVN,1991,34097.15543175299
Slovenia,SVN,1992,31935.446717635918
Slovenia,SVN,1993,32922.46234216892
Slovenia,SVN,1994,35120.47936341755
Slovenia,SVN,1995,36981.139300831754
Slovenia,SVN,1996,38827.783003433884
Slovenia,SVN,1997,39797.939208453965
Slovenia,SVN,1998,39878.13820455963
Slovenia,SVN,1999,39418.57725359357
Slovenia,SVN,2000,39047.190303231386
Slovenia,SVN,2001,40852.7806830931
Slovenia,SVN,2002,40673.181059460505
Slovenia,SVN,2003,39904.9870715161
Slovenia,SVN,2004,42255.5934080211
Slovenia,SVN,2005,42200.88115694636
Slovenia,SVN,2006,42439.93044431368
Slovenia,SVN,2007,42011.37942308151
Slovenia,SVN,2008,45695.76402403955
Slovenia,SVN,2009,41925.35720463127
Slovenia,SVN,2010,41827.53087865101
Slovenia,SVN,2011,40484.28288851097
Slovenia,SVN,2012,39172.01924386394
Slovenia,SVN,2013,38598.664206854104
Slovenia,SVN,2014,39388.46644059798
Slovenia,SVN,2015,35576.90476924289
Slovenia,SVN,2016,37948.44552534523
Slovenia,SVN,2017,38362.9790686503
Slovenia,SVN,2018,39071.93105433301
Slovenia,SVN,2019,37446.1778111217
Solomon Islands,SLB,1980,1269.8310151082248
Solomon Islands,SLB,1981,2464.966137016807
Solomon Islands,SLB,1982,2384.804636626016
Solomon Islands,SLB,1983,2300.6350612156866
Solomon Islands,SLB,1984,2230.6537665779465
Solomon Islands,SLB,1985,2164.8042088929888
Solomon Islands,SLB,1986,1812.3796413261648
Solomon Islands,SLB,1987,2053.660208954704
Solomon Islands,SLB,1988,2394.1505778644073
Solomon Islands,SLB,1989,2325.407944719472
Solomon Islands,SLB,1990,2258.328869391026
Solomon Islands,SLB,1991,2195.0112375389413
Solomon Islands,SLB,1992,2140.225516575758
Solomon Islands,SLB,1993,2072.3488448529415
Solomon Islands,SLB,1994,2018.9071840974216
Solomon Islands,SLB,1995,1962.6702151810587
Solomon Islands,SLB,1996,1908.849785054054
Solomon Islands,SLB,1997,1854.2068611842108
Solomon Islands,SLB,1998,1802.0424737851665
Solomon Islands,SLB,1999,1752.7481580099502
Solomon Islands,SLB,2000,1826.6089263922522
Solomon Islands,SLB,2001,1810.219401957547
Solomon Islands,SLB,2002,1764.4437389195402
Solomon Islands,SLB,2003,1774.995525145414
Solomon Islands,SLB,2004,1732.7526358169935
Solomon Islands,SLB,2005,1692.1988507234043
Solomon Islands,SLB,2006,1680.8255565696466
Solomon Islands,SLB,2007,1804.6336241463416
Solomon Islands,SLB,2008,1720.4071717693837
Solomon Islands,SLB,2009,1671.865817339806
Solomon Islands,SLB,2010,1697.0291153409091
Solomon Islands,SLB,2011,1625.8093054428043
Solomon Islands,SLB,2012,1598.869244586331
Solomon Islands,SLB,2013,1652.8353951663748
Solomon Islands,SLB,2014,1625.519948722317
Solomon Islands,SLB,2015,1575.5566989220565
Solomon Islands,SLB,2016,1567.9791272536352
Somalia,SOM,1980,793.9224221620763
Somalia,SOM,1981,855.9804141452928
Somalia,SOM,1982,843.4153263468525
Somalia,SOM,1983,797.697166777459
Somalia,SOM,1984,842.5228233560092
Somalia,SOM,1985,838.2145400060161
Somalia,SOM,1986,878.7754018999556
Somalia,SOM,1987,637.4255209851354
Somalia,SOM,1988,626.3262370164169
Somalia,SOM,1989,630.0406004065611
Somalia,SOM,1990,563.6133497439446
Somalia,SOM,1991,333.6051430162222
Somalia,SOM,1992,309.13619302261833
Somalia,SOM,1993,324.42101194641884
Somalia,SOM,1994,321.91294227587144
Somalia,SOM,1995,316.79980290977045
Somalia,SOM,1996,309.77053727710535
Somalia,SOM,1997,299.0756203881049
Somalia,SOM,1998,288.2166512932605
Somalia,SOM,1999,277.4684285129764
Somalia,SOM,2000,334.6272948602345
Somalia,SOM,2001,328.5168267769675
Somalia,SOM,2002,343.40240437848644
Somalia,SOM,2003,335.3273231411106
Somalia,SOM,2004,322.30711524185597
Somalia,SOM,2005,315.5511447688332
Somalia,SOM,2006,308.5944868264586
Somalia,SOM,2007,304.10393757220214
Somalia,SOM,2008,292.51540889707826
Somalia,SOM,2009,283.7464036781021
Somalia,SOM,2010,282.965856758552
Somalia,SOM,2011,275.37498212669686
Somalia,SOM,2012,268.93191877310267
Somalia,SOM,2013,261.74750055113293
Somalia,SOM,2014,254.94088865464838
Somalia,SOM,2015,248.46276534753932
Somalia,SOM,2016,243.78535376638945
South Africa,ZAF,1965,18273.00291117142
South Africa,ZAF,1966,17921.4991102503
South Africa,ZAF,1967,18187.41067760729
South Africa,ZAF,1968,18704.228226987587
South Africa,ZAF,1969,18762.1571007487
South Africa,ZAF,1970,19097.13389019049
South Africa,ZAF,1971,20031.180497809488
South Africa,ZAF,1972,20139.172922977756
South Africa,ZAF,1973,21094.329290361395
South Africa,ZAF,1974,21133.553677624568
South Africa,ZAF,1975,21957.03069652273
South Africa,ZAF,1976,22342.614881814145
South Africa,ZAF,1977,22333.453883767306
South Africa,ZAF,1978,21580.22548235197
South Africa,ZAF,1979,21737.644824288567
South Africa,ZAF,1980,22610.461908317473
South Africa,ZAF,1981,25624.060422034094
South Africa,ZAF,1982,26817.050005308858
South Africa,ZAF,1983,26435.67073661199
South Africa,ZAF,1984,28113.419942720564
South Africa,ZAF,1985,27972.935113658008
South Africa,ZAF,1986,27790.934514129924
South Africa,ZAF,1987,27575.762814831596
South Africa,ZAF,1988,29660.322833361333
South Africa,ZAF,1989,27680.628524174008
South Africa,ZAF,1990,27960.761697836744
South Africa,ZAF,1991,27077.808829616642
South Africa,ZAF,1992,26539.172167805296
South Africa,ZAF,1993,25856.56950275264
South Africa,ZAF,1994,26342.02986081846
South Africa,ZAF,1995,26951.139161263058
South Africa,ZAF,1996,26959.562712492178
South Africa,ZAF,1997,27086.159655071584
South Africa,ZAF,1998,26185.437258890663
South Africa,ZAF,1999,26675.546473799044
South Africa,ZAF,2000,26334.50662769045
South Africa,ZAF,2001,26122.0919455211
South Africa,ZAF,2002,25120.79064089259
South Africa,ZAF,2003,26891.311536600828
South Africa,ZAF,2004,28990.15368751353
South Africa,ZAF,2005,27125.540173295463
South Africa,ZAF,2006,27322.642028535713
South Africa,ZAF,2007,27693.921127024718
South Africa,ZAF,2008,29299.117540759395
South Africa,ZAF,2009,28813.942674594575
South Africa,ZAF,2010,28682.124515689477
South Africa,ZAF,2011,27854.373791698526
South Africa,ZAF,2012,27002.88424916276
South Africa,ZAF,2013,26668.671142549672
South Africa,ZAF,2014,26582.98134854433
South Africa,ZAF,2015,25305.576045750226
South Africa,ZAF,2016,26181.140511703066
South Africa,ZAF,2017,25589.34513672314
South Africa,ZAF,2018,25450.067477431767
South Africa,ZAF,2019,25619.73513766522
South Korea,KOR,1965,2584.7803435547485
South Korea,KOR,1966,3063.329068033747
South Korea,KOR,1967,3443.2580470531466
South Korea,KOR,1968,3863.562462565454
South Korea,KOR,1969,4567.450553526375
South Korea,KOR,1970,5194.656786828799
South Korea,KOR,1971,5508.31865549889
South Korea,KOR,1972,5599.06459272355
South Korea,KOR,1973,6795.904013752299
South Korea,KOR,1974,6935.63542624686
South Korea,KOR,1975,7498.678650008594
South Korea,KOR,1976,8258.034323917645
South Korea,KOR,1977,9359.714745400412
South Korea,KOR,1978,10333.124315608564
South Korea,KOR,1979,11744.614829942151
South Korea,KOR,1980,11919.266458311728
South Korea,KOR,1981,12297.312287628672
South Korea,KOR,1982,12125.503992390044
South Korea,KOR,1983,12984.267540805475
South Korea,KOR,1984,13987.743257608945
South Korea,KOR,1985,15258.281970473385
South Korea,KOR,1986,16920.439845965833
South Korea,KOR,1987,18553.239162444697
South Korea,KOR,1988,20527.77617515342
South Korea,KOR,1989,22095.546010527407
South Korea,KOR,1990,24745.761055117015
South Korea,KOR,1991,27704.496260367607
South Korea,KOR,1992,30920.10855466261
South Korea,KOR,1993,33536.71588239437
South Korea,KOR,1994,35788.747190397735
South Korea,KOR,1995,38688.9381283447
South Korea,KOR,1996,42303.290650592644
South Korea,KOR,1997,46020.91824823842
South Korea,KOR,1998,42093.66717697669
South Korea,KOR,1999,45461.93512127074
South Korea,KOR,2000,47850.784274485326
South Korea,KOR,2001,48603.10424925917
South Korea,KOR,2002,50539.498093603164
South Korea,KOR,2003,51885.663197507805
South Korea,KOR,2004,52585.41373706053
South Korea,KOR,2005,54029.168246970534
South Korea,KOR,2006,54701.03878261818
South Korea,KOR,2007,56253.25686937666
South Korea,KOR,2008,57140.56951516531
South Korea,KOR,2009,57192.50837130809
South Korea,KOR,2010,61319.792100417406
South Korea,KOR,2011,63800.725259529994
South Korea,KOR,2012,64037.77798132279
South Korea,KOR,2013,63725.28524794344
South Korea,KOR,2014,63875.477855443794
South Korea,KOR,2015,64877.45031296185
South Korea,KOR,2016,66260.33840837261
South Korea,KOR,2017,67263.8798552826
South Korea,KOR,2018,68124.29323237865
South Korea,KOR,2019,67083.31997538156
South Sudan,SSD,2012,590.6772934842793
South Sudan,SSD,2013,610.2237863544182
South Sudan,SSD,2014,619.3498487730934
South Sudan,SSD,2015,411.20385050391945
South Sudan,SSD,2016,456.97724753069326
Spain,ESP,1965,10386.323152094383
Spain,ESP,1966,11600.332744496121
Spain,ESP,1967,12411.883757637284
Spain,ESP,1968,12923.033660061023
Spain,ESP,1969,14460.133335174476
Spain,ESP,1970,15455.945958445642
Spain,ESP,1971,16818.71995263221
Spain,ESP,1972,17969.57727471948
Spain,ESP,1973,19494.219664484135
Spain,ESP,1974,20054.044110710962
Spain,ESP,1975,20392.45621225207
Spain,ESP,1976,21585.004993607574
Spain,ESP,1977,22053.64451144512
Spain,ESP,1978,21917.6176060743
Spain,ESP,1979,23375.32733396689
Spain,ESP,1980,23376.8737144231
Spain,ESP,1981,23426.17024729432
Spain,ESP,1982,23249.308241468414
Spain,ESP,1983,23670.586105554477
Spain,ESP,1984,23902.768688115637
Spain,ESP,1985,23616.155283275315
Spain,ESP,1986,24049.934568324275
Spain,ESP,1987,24869.24103512579
Spain,ESP,1988,25876.073857087995
Spain,ESP,1989,27130.738875258063
Spain,ESP,1990,27061.091146087958
Spain,ESP,1991,27945.125164748573
Spain,ESP,1992,29250.318326356395
Spain,ESP,1993,28187.940460656253
Spain,ESP,1994,29416.675841833083
Spain,ESP,1995,30471.464064319254
Spain,ESP,1996,31516.12073992268
Spain,ESP,1997,33174.31100579729
Spain,ESP,1998,34610.26085099214
Spain,ESP,1999,35493.77537373337
Spain,ESP,2000,37176.86569438433
Spain,ESP,2001,38412.513512994316
Spain,ESP,2002,38318.08699191326
Spain,ESP,2003,39905.92016669472
Spain,ESP,2004,40828.31975097876
Spain,ESP,2005,40518.53212830733
Spain,ESP,2006,40435.39008289038
Spain,ESP,2007,40605.98784612182
Spain,ESP,2008,38906.03858704257
Spain,ESP,2009,35569.92353791847
Spain,ESP,2010,36180.1818044681
Spain,ESP,2011,35385.73993861112
Spain,ESP,2012,35208.083379669
Spain,ESP,2013,33422.014383756235
Spain,ESP,2014,32891.337262877976
Spain,ESP,2015,33404.78545376166
Spain,ESP,2016,33743.66550019785
Spain,ESP,2017,34175.28978414467
Spain,ESP,2018,34614.02641096902
Spain,ESP,2019,34004.43478685881
Sri Lanka,LKA,1965,584.851116387004
Sri Lanka,LKA,1966,590.9021948899043
Sri Lanka,LKA,1967,591.1498982068966
Sri Lanka,LKA,1968,603.7043185208578
Sri Lanka,LKA,1969,618.2407047163325
Sri Lanka,LKA,1970,1129.919946596348
Sri Lanka,LKA,1971,1040.83366483166
Sri Lanka,LKA,1972,1103.1508252638055
Sri Lanka,LKA,1973,1088.642396720646
Sri Lanka,LKA,1974,938.2787423602429
Sri Lanka,LKA,1975,913.6934083643766
Sri Lanka,LKA,1976,898.5054207868409
Sri Lanka,LKA,1977,944.8716076213831
Sri Lanka,LKA,1978,1070.3916067368928
Sri Lanka,LKA,1979,1092.0117337825411
Sri Lanka,LKA,1980,1084.4283157403565
Sri Lanka,LKA,1981,1227.1918850897664
Sri Lanka,LKA,1982,1339.9441580636087
Sri Lanka,LKA,1983,1348.3225942904928
Sri Lanka,LKA,1984,1320.0836282928085
Sri Lanka,LKA,1985,1269.3098337237882
Sri Lanka,LKA,1986,1286.201115633372
Sri Lanka,LKA,1987,1304.151003933069
Sri Lanka,LKA,1988,1325.9157623156773
Sri Lanka,LKA,1989,1297.608174215818
Sri Lanka,LKA,1990,1392.8056341045826
Sri Lanka,LKA,1991,1421.1635393528743
Sri Lanka,LKA,1992,1532.8471603881155
Sri Lanka,LKA,1993,1625.7218956485358
Sri Lanka,LKA,1994,1766.1887003256331
Sri Lanka,LKA,1995,1910.6354855195968
Sri Lanka,LKA,1996,1974.3483245455436
Sri Lanka,LKA,1997,2116.9858699839756
Sri Lanka,LKA,1998,2284.4079082622143
Sri Lanka,LKA,1999,2466.1709227884053
Sri Lanka,LKA,2000,2645.308547529982
Sri Lanka,LKA,2001,2573.932323879124
Sri Lanka,LKA,2002,2610.266721746721
Sri Lanka,LKA,2003,2689.590181101228
Sri Lanka,LKA,2004,2577.701852397277
Sri Lanka,LKA,2005,2936.5524330921467
Sri Lanka,LKA,2006,3167.605219906681
Sri Lanka,LKA,2007,3201.7784380684416
Sri Lanka,LKA,2008,2969.608268732486
Sri Lanka,LKA,2009,3043.4966594911552
Sri Lanka,LKA,2010,3238.458197318626
Sri Lanka,LKA,2011,3379.2394477325233
Sri Lanka,LKA,2012,3382.8083253833342
Sri Lanka,LKA,2013,3417.3899450816434
