country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
Samoa,WSM,WS,1977,,,,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1978,,,,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1979,,,,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1980,,,,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1981,,,,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1982,,,121221651.619316,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1983,,,111862823.574979,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1984,,,109200934.328518,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1985,,,95572172.9835657,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1986,,,100947848.64478,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1987,,,111713922.141578,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1988,,,133016065.416065,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1989,,,122888609.715243,,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1990,,,125766269.755358,2397.31554341132,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1991,,,125597205.422315,2403.62216698559,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1992,,,132303041.36253,2431.39186983185,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1993,,,133122897.196262,2565.84795230733,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1994,,,221098106.508876,2530.21971197867,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1995,,,224865731.381903,2733.61940184285,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1996,,,249908970.658971,2964.07494016193,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1997,,,285475591.89651,3020.6074591787,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1998,,,269481523.200465,3107.67097188535,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,1999,,,258833766.580017,3207.20381126616,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2000,,13.7,269019710.327456,3488.71930381132,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2001,,13.7,273088357.1637,3792.22761050294,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2002,,13.4,288078881.433056,3996.40174224987,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2003,,13.2,338838639.378435,4228.75368113679,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2004,,12.8,420320176.359437,4515.05536132226,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2005,,12.9,465568018.300557,4818.85583564074,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2006,,13.0,505832439.822977,5030.18640221508,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2007,,12.9,570469196.667431,5456.56903795867,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2008,,12.8,619260721.579306,5581.28204690195,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2009,8.6695962677,11.0,584706020.213857,5316.20513034998,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2010,8.6047412124,12.8,663155954.963744,5362.86085040211,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2011,,12.8,737147951.052999,5653.19145398811,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2012,,12.7,760319276.013529,5478.93266241485,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2013,3.1461051219,12.1,770059550.966038,5508.71554603175,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2014,,12.8,756805940.214677,5569.50512152322,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2015,,12.7,787958585.894736,5825.05863962063,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2016,,12.8,799493884.324697,6330.80628482239,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2017,,12.6,832025573.983795,6489.77678623675,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2018,,12.6,821286927.535723,6537.87520461954,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2019,,12.6,852007112.724637,6912.0364600159,East Asia & Pacific (excluding high income),Lower middle income
Samoa,WSM,WS,2020,,,807100820.648132,6768.7490387925,East Asia & Pacific (excluding high income),Lower middle income
San Marino,SMR,SM,1970,,,,,,High income
San Marino,SMR,SM,1971,,,,,,High income
San Marino,SMR,SM,1972,,,,,,High income
San Marino,SMR,SM,1973,,,,,,High income
San Marino,SMR,SM,1974,,,,,,High income
San Marino,SMR,SM,1975,,,,,,High income
San Marino,SMR,SM,1976,,,,,,High income
San Marino,SMR,SM,1977,,,,,,High income
San Marino,SMR,SM,1978,,,,,,High income
San Marino,SMR,SM,1979,,,,,,High income
San Marino,SMR,SM,1980,,,,,,High income
San Marino,SMR,SM,1981,,,,,,High income
San Marino,SMR,SM,1982,,,,,,High income
San Marino,SMR,SM,1983,,,,,,High income
San Marino,SMR,SM,1984,,,,,,High income
San Marino,SMR,SM,1985,,,,,,High income
San Marino,SMR,SM,1986,,,,,,High income
San Marino,SMR,SM,1987,,,,,,High income
San Marino,SMR,SM,1988,,,,,,High income
San Marino,SMR,SM,1989,,,,,,High income
San Marino,SMR,SM,1990,,,,,,High income
San Marino,SMR,SM,1991,,,,,,High income
San Marino,SMR,SM,1992,,,,,,High income
San Marino,SMR,SM,1993,,,,,,High income
San Marino,SMR,SM,1994,,,,,,High income
San Marino,SMR,SM,1995,0.0,,,,,High income
San Marino,SMR,SM,1996,0.0,,,,,High income
San Marino,SMR,SM,1997,0.0,,,43193.7432325803,,High income
San Marino,SMR,SM,1998,0.0,,,46437.3911901374,,High income
San Marino,SMR,SM,1999,0.0,,1109098657.57511,50821.9212542988,,High income
San Marino,SMR,SM,2000,0.0,,1005159388.24397,52473.6494447695,,High income
San Marino,SMR,SM,2001,0.0,,1077413479.05282,55887.3731588653,,High income
San Marino,SMR,SM,2002,3.5492457853,,1168269230.76923,56226.2496546212,,High income
San Marino,SMR,SM,2003,0.0,,1464326160.8154,58684.5061682967,,High income
San Marino,SMR,SM,2004,0.0,,1723750000.0,62176.3279174503,,High income
San Marino,SMR,SM,2005,0.0,,1785847531.40157,64812.4483017616,,High income
San Marino,SMR,SM,2006,0.0,,1908167105.75837,68467.4004074651,,High income
San Marino,SMR,SM,2007,0.0,,2185874623.59704,74368.2719999965,,High income
San Marino,SMR,SM,2008,0.0,,2393437820.41892,74527.862927686,,High income
San Marino,SMR,SM,2009,0.0,,2056126701.86163,66491.1545124906,,High income
San Marino,SMR,SM,2010,0.0,,1881214370.93994,62777.5326569631,,High income
San Marino,SMR,SM,2011,0.0,,1813752783.96437,57954.4296788917,,High income
San Marino,SMR,SM,2012,,,1604779647.95066,54450.4840286607,,High income
San Marino,SMR,SM,2013,,,1678841811.66158,53465.094018955,,High income
San Marino,SMR,SM,2014,,,1673973694.69908,55432.0699369456,,High income
San Marino,SMR,SM,2015,,,1419394771.21029,55614.6221714245,,High income
San Marino,SMR,SM,2016,,,1468377272.13859,57455.563369947,,High income
San Marino,SMR,SM,2017,,,1528630707.49794,58867.0133632425,,High income
San Marino,SMR,SM,2018,,,1655300872.53427,61006.8482048258,,High income
San Marino,SMR,SM,2019,,,1616369645.99635,63420.3271352174,,High income
San Marino,SMR,SM,2020,,,,,,High income
Sao Tome and Principe,STP,ST,1970,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1971,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1972,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1973,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1974,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1975,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1976,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1977,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1978,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1979,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1980,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1981,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1982,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1983,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1984,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1985,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1986,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1987,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1988,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1989,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1990,6.7107901117,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1991,5.7401044699,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1992,9.6328286801,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1993,6.2959406922,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1994,6.1811382566,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1995,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1996,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1997,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1998,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,1999,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2000,,1.4,,,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2001,,1.5,75951210.6852445,1841.81495419014,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2002,,1.6,85171308.1654435,1880.47437999741,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2003,,1.3,102085583.465275,2001.19931301347,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2004,,1.5,114582561.627097,2087.5972070783,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2005,,1.3,136450274.673234,2250.63343635449,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2006,2.4740839704,1.5,142775597.255916,2464.32094404129,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2007,2.4053350331,1.6,149146423.083742,2540.24760106251,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2008,8.1812975538,1.6,188021190.592847,2722.65661386723,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2009,2.8428958875,1.5,187820464.571058,2734.0053919294,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2010,3.3264586521,1.5,196652514.267255,2876.87523455072,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2011,3.2516624124,1.4,231489270.144529,2997.20127372139,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2012,,1.5,250680845.747837,2954.73599678325,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2013,,1.5,300554483.611626,3319.0753299559,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2014,,1.5,346528329.183227,3817.19031592763,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2015,,1.5,316066072.343754,3837.49252820799,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2016,,1.5,345495614.979982,3889.52751797973,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2017,,1.5,375614126.193877,3952.94539403456,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2018,,1.5,412253809.728799,4089.15666556115,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2019,,1.5,427425039.684339,4174.72727243553,Sub-Saharan Africa (excluding high income),Lower middle income
Sao Tome and Principe,STP,ST,2020,,,472914469.91933,4273.84199068496,Sub-Saharan Africa (excluding high income),Lower middle income
Saudi Arabia,SAU,SA,1970,,,5377268848.52944,,,High income
Saudi Arabia,SAU,SA,1971,,,7184863276.54536,,,High income
Saudi Arabia,SAU,SA,1972,,,9664067929.6561,,,High income
Saudi Arabia,SAU,SA,1973,,,14947491056.4605,,,High income
Saudi Arabia,SAU,SA,1974,,,45412971909.3794,,,High income
Saudi Arabia,SAU,SA,1975,,,46773303720.8932,,,High income
Saudi Arabia,SAU,SA,1976,,,64005623870.3227,,,High income
Saudi Arabia,SAU,SA,1977,,,74188363505.8532,,,High income
Saudi Arabia,SAU,SA,1978,,,80265732292.5833,,,High income
Saudi Arabia,SAU,SA,1979,,,111859726428.738,,,High income
Saudi Arabia,SAU,SA,1980,,,164541658298.596,,,High income
Saudi Arabia,SAU,SA,1981,,,184291888767.191,,,High income
Saudi Arabia,SAU,SA,1982,,,153238991868.875,,,High income
Saudi Arabia,SAU,SA,1983,,,129171602025.147,,,High income
Saudi Arabia,SAU,SA,1984,,,119624918956.209,,,High income
Saudi Arabia,SAU,SA,1985,,,103897892810.979,,,High income
Saudi Arabia,SAU,SA,1986,,,86962013010.5552,,,High income
Saudi Arabia,SAU,SA,1987,,,85695941760.0451,,,High income
Saudi Arabia,SAU,SA,1988,,,88256162068.9725,,,High income
Saudi Arabia,SAU,SA,1989,,,95344352823.6969,,,High income
Saudi Arabia,SAU,SA,1990,,,117630271802.48,32067.249888311,,High income
Saudi Arabia,SAU,SA,1991,,,132223268491.322,36902.0259470607,,High income
Saudi Arabia,SAU,SA,1992,,,137087876662.216,38089.8460660953,,High income
Saudi Arabia,SAU,SA,1993,,,132967901415.22,37420.3301032466,,High income
Saudi Arabia,SAU,SA,1994,,,135174886488.652,37480.9565405159,,High income
Saudi Arabia,SAU,SA,1995,,,143343036341.789,37475.0562135402,,High income
Saudi Arabia,SAU,SA,1996,,,158662398744.993,38354.7486967147,,High income
Saudi Arabia,SAU,SA,1997,,,165963557409.88,38712.2863960844,,High income
Saudi Arabia,SAU,SA,1998,,,146775498080.0,39514.7907880185,,High income
Saudi Arabia,SAU,SA,1999,0.9111377729,,161716960000.0,37791.2265465441,,High income
Saudi Arabia,SAU,SA,2000,0.83721128309,3.2,189514926213.333,39882.6289655277,,High income
Saudi Arabia,SAU,SA,2001,1.0800538763,3.3,184137469733.333,39240.7606943058,,High income
Saudi Arabia,SAU,SA,2002,1.3070203687,3.4,189605920240.0,37667.0237662961,,High income
Saudi Arabia,SAU,SA,2003,1.1132562322,3.5,215807655253.333,41441.8611624282,,High income
Saudi Arabia,SAU,SA,2004,1.3011891485,3.4,258742263040.0,44601.7786980441,,High income
Saudi Arabia,SAU,SA,2005,1.2470516361,3.7,328459700114.755,47161.1288397301,,High income
Saudi Arabia,SAU,SA,2006,1.0408879991,4.0,376900135727.637,48552.5274052976,,High income
Saudi Arabia,SAU,SA,2007,1.0522307908,4.3,415964583055.37,49394.0191905268,,High income
Saudi Arabia,SAU,SA,2008,,4.6,519796738640.0,52047.0669155565,,High income
Saudi Arabia,SAU,SA,2009,,5.0,429097899280.0,49933.1936504237,,High income
Saudi Arabia,SAU,SA,2010,,5.5,528207332640.0,51529.8278892236,,High income
Saudi Arabia,SAU,SA,2011,,6.1,671238840106.667,56133.1441876452,,High income
Saudi Arabia,SAU,SA,2012,,6.4,735974843360.0,57364.9851130461,,High income
Saudi Arabia,SAU,SA,2013,,6.5,746647127413.333,55908.2499274917,,High income
Saudi Arabia,SAU,SA,2014,,6.6,756350347333.333,55726.1023123695,,High income
Saudi Arabia,SAU,SA,2015,1.4881292059,6.3,654269902880.0,48611.1314748371,,High income
Saudi Arabia,SAU,SA,2016,,6.3,644935541440.0,45484.4384338923,,High income
Saudi Arabia,SAU,SA,2017,1.2658157867,6.2,688586244293.333,47306.222319502,,High income
Saudi Arabia,SAU,SA,2018,,6.1,786521831573.333,48735.4604982217,,High income
Saudi Arabia,SAU,SA,2019,,6.0,792966838160.0,48948.1740036301,,High income
Saudi Arabia,SAU,SA,2020,,,700117873253.333,46759.6572318256,,High income
Senegal,SEN,SN,1970,,,1297407828.60957,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1971,,,1339548823.66855,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1972,,,1620857277.19338,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1973,,,1863398448.32592,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1974,,,2099324949.84605,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1975,,,2830388404.87845,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1976,,,2869777812.41008,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1977,,,2938046307.22894,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1978,,,3280354339.39341,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1979,,,4084878667.85616,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1980,,,4510107330.12074,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1981,,,4095892072.29088,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1982,,,4013950868.45946,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1983,,,3569356462.07896,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1984,,,3485165160.57534,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1985,,,3818944603.0069,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1986,,,5392093507.64824,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1987,,,6487352282.67143,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1988,,,6418419798.13177,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1989,,,6366039352.62267,,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1990,,,7390967034.67363,1552.70014620767,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1991,,,7255210700.97896,1599.20642251705,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1992,,,7769817869.31065,1608.58900783333,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1993,,,7367985694.79161,1621.10139435903,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1994,,,5034588159.28612,1609.1010145362,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1995,,,6326342962.93447,1687.00568567773,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1996,,,6559712550.65952,1708.80101461992,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1997,,,6041478436.08043,1749.53834119596,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1998,,,6505607633.36937,1830.11364655568,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,1999,,,6592835457.6876,1927.62824308548,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2000,,7.8,6013184809.23898,1999.47133861611,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2001,,7.6,6507824767.06303,2080.78915100038,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2002,,7.5,7006402592.45463,2064.22952231147,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2003,,7.4,8768721956.33228,2165.88941959296,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2004,,7.3,10076817278.1025,2269.64126525561,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2005,,7.2,11009032665.3876,2379.57033883869,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2006,,7.0,11697918802.7922,2444.33033507418,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2007,,6.7,13994218939.2431,2513.63954347394,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2008,,6.8,16853991176.9058,2587.11748099237,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2009,,6.7,16145868284.5645,2606.83823358733,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2010,,6.6,16121314670.9653,2652.86079189005,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2011,,6.5,17814284622.1718,2669.51708596393,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2012,,6.5,17660871725.9977,2739.41900043656,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2013,,6.5,18918668644.1941,2742.42073611368,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2014,,6.5,19797254643.1212,2830.69730880355,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2015,0.26751815179,6.4,17774766636.0459,2971.34681699748,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2016,,6.3,19040312815.1337,3075.93735141524,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2017,,6.2,20996564751.5994,3203.90636811769,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2018,,6.1,23116699808.1723,3388.94631130208,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2019,,6.0,23306213742.3602,3503.6175482752,Sub-Saharan Africa (excluding high income),Lower middle income
Senegal,SEN,SN,2020,,,24644234594.6566,3502.82000413679,Sub-Saharan Africa (excluding high income),Lower middle income
Serbia,SRB,RS,1970,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1971,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1972,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1973,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1974,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1975,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1976,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1977,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1978,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1979,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1980,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1981,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1982,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1983,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1984,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1985,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1986,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1987,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1988,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1989,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1990,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1991,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1992,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1993,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1994,,,,,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1995,,,16832598870.0565,4822.50710865476,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1996,,,21818007448.7896,5223.60347644115,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1997,,,25676487999.5941,5716.20504828989,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1998,,,19457979423.376,5996.36171379994,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,1999,,,19388663551.0012,5529.65144515571,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2000,2.4031336863,23.1,6875845986.52121,6019.11492628876,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2001,2.5821481751,21.8,12960538723.7591,6481.9926123849,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2002,2.1398466843,22.4,17120906918.3503,7224.61832047595,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2003,1.8940551635,21.2,22482365321.7656,7645.78577655798,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2004,1.7743842319,21.3,26141968161.0924,8487.60464529993,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2005,1.5989004786,20.1,27683225959.2468,9181.68830136227,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2006,1.7056799031,19.5,32482070360.3204,10209.1835204463,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2007,1.8788753865,18.7,43170990616.4729,11236.2250771166,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2008,1.5452359548,18.0,52194221468.5007,12632.0778382091,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2009,1.7066824598,19.5,45162894380.9318,12533.9654665528,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2010,1.4458488456,17.2,41819468691.8251,12798.2721299571,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2011,1.5060642514,18.0,49258136128.9672,13746.9250214832,Europe & Central Asia (excluding high income),Upper middle income
Serbia,SRB,RS,2012,1.2415946281,18.2,43309252921.0567,13933.8446248778,Europe & Central Asia (excluding high income),Upper middle income
